@relation train_10K-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P10

@attribute lucene numeric
@attribute inlink numeric
@attribute outlink numeric
@attribute valid {0,1}

@data
6.573256,3,28,0
7.031986,13,22,0
12.745687,164,63,1
5.39442,337,355,0
10.256029,17,12,0
7.909177,33,51,0
7.322541,71,80,0
5.156058,16,9,0
3.325897,6,17,0
15.202422,3816,413,1
15.202422,30773,693,1
14.634693,64,22,1
15.607887,7617,611,1
5.330703,26,27,0
15.607887,196,152,1
3.908105,0,4,0
8.81488,658,355,1
15.607887,200,49,1
7.322541,92,87,0
6.733911,7,19,0
5.778051,8,21,0
10.593689,2678,469,1
7.242767,98,132,1
8.999212,23,108,0
6.701667,1,5,0
14.103809,504,26,1
15.607887,0,0,1
15.607887,2122,113,1
15.607887,4514,110,1
4.290778,9,16,0
5.304486,3,62,1
13.305301,499,82,1
4.999877,2,16,0
5.334911,0,7,0
6.657816,32,61,0
8.422879,38,86,0
8.28532,5,16,0
10.600591,0,0,1
6.864321,492,94,1
4.892599,136,141,0
7.415448,4,5,0
15.607887,2064,225,1
5.527863,30,131,0
7.669798,1335,100,1
6.117484,0,5,0
15.607887,645,295,1
5.719448,29,40,0
15.607887,488,111,0
12.126647,0,0,1
10.52029,0,8,0
9.79525,647,176,0
15.607887,235,175,1
5.269293,6,6,0
5.425206,2,3,0
7.141148,7627,224,1
11.297088,279,54,1
6.445448,3,64,0
6.407063,29,64,0
13.661977,130,128,1
6.485487,248,65,0
5.807266,6,41,0
4.06776,2,36,0
8.61717,7,120,0
15.202422,49,101,1
6.539565,4,17,0
6.041501,0,0,0
7.979815,15,28,0
10.154705,30773,693,1
6.982288,6,63,0
9.841129,0,0,1
15.607887,837,148,1
9.456219,4,32,0
15.607887,2589,77,1
6.855197,26,19,0
5.336706,42,35,0
15.607887,185,76,1
7.629181,0,14,0
9.992935,558,41,1
15.607887,1690,646,1
4.421209,1827,623,1
15.607887,131,11,1
6.27385,106,109,0
6.64232,18,9,0
6.534123,8,16,0
15.607887,389,22,1
7.410212,8610,444,1
10.272755,539,457,1
5.325196,0,0,0
11.433498,944,123,1
14.103809,389,22,1
6.534123,0,8,0
6.819977,132,10,1
9.140188,2,5,0
10.992766,219,226,0
6.939086,3,31,0
5.325196,171,42,0
15.607887,1140,317,1
2.375996,4,7,0
8.176349,60,94,0
5.972163,0,6,0
5.321436,0,0,0
5.833203,16,11,0
3.325897,4,45,0
15.607887,0,0,1
13.903139,524,249,1
5.406048,28,146,0
13.619682,1354,565,1
11.556102,1045,367,1
15.607887,2589,77,1
15.607887,196,61,1
12.20669,0,0,1
7.588844,6,10,0
15.607887,2236,446,1
6.044556,5,18,0
15.607887,790,68,1
11.214439,155,52,1
9.976675,7157,399,1
6.633787,19,44,0
14.491869,452,103,1
11.957229,0,0,1
10.342609,634,827,1
6.633787,3,3,0
5.298729,2,10,0
5.877315,96,122,0
5.802205,115,172,0
6.05569,80,64,0
14.103809,389,22,1
3.859884,5,12,0
5.892172,53,67,0
7.909177,0,0,0
17.10685,681,148,1
2.841884,2,11,0
10.438704,2011,54,1
6.391919,23,59,0
6.65265,1,4,0
10.691563,170,225,0
7.180531,46,26,0
6.577114,9,9,0
11.970301,1414,169,1
7.082013,5,9,0
6.047277,20,32,0
5.420627,67,108,0
13.816128,325,135,1
15.607887,288,106,1
7.244691,27,91,0
15.607887,447,369,1
15.202422,116,211,1
15.607887,1335,100,1
15.607887,0,0,1
15.607887,262,95,1
6.879831,4,5,0
3.544656,5,11,0
9.223474,307,188,1
15.607887,8139,723,1
5.231288,4,10,0
4.830148,1,7,0
15.607887,0,0,1
5.605384,62,109,1
6.970963,277,84,1
9.387297,2129,221,1
14.91474,42,79,0
15.607887,4158,134,1
7.532459,5,15,0
11.310601,310,65,1
12.240591,204,16,1
15.607887,5476,898,1
3.325897,18,45,0
6.182816,0,0,0
5.34564,7,4,0
7.873203,1,10,0
9.976675,7157,399,1
8.583238,1632,60,1
6.485487,6,26,0
5.207205,7,21,0
6.280706,2,14,0
7.506609,3164,1102,1
6.781247,3,14,0
2.938758,28,31,0
9.040512,26835,1131,1
3.184139,15,13,0
6.861265,36,21,0
3.03417,1,8,0
7.073392,16,29,0
9.44037,0,0,1
15.607887,0,0,1
5.325196,0,64,0
5.783448,5,6,0
5.208578,0,5,0
6.974607,10,13,0
13.816128,145,16,1
15.607887,0,0,1
11.283754,893,361,1
7.612577,124,117,0
5.94083,3,6,0
4.887687,5,5,0
8.380951,4,12,0
15.607887,307,161,1
15.607887,362,216,1
5.320255,81,42,0
5.115148,47,53,0
7.355271,961,521,1
15.607887,0,0,1
6.001729,10,13,0
6.867393,65,101,0
15.607887,2192,212,1
10.376779,12534,760,1
15.607887,944,123,1
6.707931,132,195,0
15.607887,3917,341,1
5.555314,13,13,0
5.325196,48,72,0
7.669798,1335,100,1
15.607887,0,0,0
8.673003,2814,279,1
5.502543,0,0,1
5.922283,1,16,0
15.607887,499,82,1
4.748793,3,650,0
5.041663,66,55,0
3.872327,4,12,0
6.012184,4,24,0
6.232071,11,23,0
15.607887,16303,907,1
15.607887,0,0,1
15.607887,412,126,1
10.973158,0,0,1
8.347872,429,81,1
5.953292,54,13,0
8.332715,0,0,1
10.695976,1035,186,1
6.131444,68,32,0
7.465203,1866,232,1
7.41149,2,8,0
6.970963,10,10,0
5.317412,87,70,0
10.392951,7776,258,1
12.663447,6670,795,1
6.797553,4,10,0
6.65265,6,28,0
6.245585,13,20,0
6.689133,67,14,0
15.607887,61,48,1
15.607887,85,26,1
9.276558,4,7,0
12.879384,411,96,1
15.607887,0,0,1
6.623282,2,1,0
9.490869,9,82,0
10.545292,0,0,1
5.123297,8,20,0
9.140188,104,113,0
8.72992,49,88,0
4.353922,7,20,0
6.381078,4,26,0
15.607887,3645,188,1
15.607887,0,0,1
15.607887,10,25,1
5.859036,9,30,0
9.703889,12520,406,1
6.120296,3,9,0
15.607887,31,32,1
4.641354,0,7,0
5.075972,2,7,0
15.607887,123,21,1
12.35182,6,9,1
5.744472,55,89,0
15.607887,8289,748,0
13.042937,141,134,1
4.923021,0,2,0
5.959504,1,5,0
8.121554,4492,387,1
3.325897,5,5,0
9.295245,0,0,1
15.607887,214,36,1
11.582774,362,216,1
4.641354,20,34,0
5.106307,6,8,0
9.51572,4053,567,1
9.484299,43,106,0
5.998654,123,116,0
3.976526,26,68,0
6.245131,2,7,0
6.985669,9,25,0
7.222564,5,129,0
12.1579,2055,250,1
5.258605,37,56,0
12.933739,276,53,1
5.79386,116,94,0
15.607887,0,0,1
10.045284,1097,55,1
6.625369,796,64,1
6.027692,28,29,0
8.709172,3816,413,1
6.040763,14,26,0
5.519172,8,23,0
15.607887,14401,566,1
5.771071,3,10,0
15.607887,4514,110,1
12.275682,0,0,1
11.547443,1794,572,1
15.607887,374,161,1
5.06228,4,5,0
5.972373,10,26,0
5.588535,15,34,0
3.325897,137,25,0
9.73859,25,39,0
15.607887,16201,169,1
6.567513,6,21,0
6.041501,18,45,0
7.323414,0,20,0
12.275682,0,0,1
6.058146,103,22,0
12.34979,656,41,1
10.710048,390,98,1
9.223474,307,188,1
5.377641,28,40,0
5.489357,27,39,0
6.625369,796,64,1
15.607887,3909,497,1
14.221593,0,0,1
11.556102,1045,367,1
10.475034,665,102,1
5.629333,0,3,0
3.325897,386,376,0
13.305301,499,82,1
6.387337,50,52,0
15.607887,3489,500,1
6.272333,58,48,0
5.39442,337,355,0
15.607887,62,109,1
15.607887,63045,1205,1
9.515447,133,181,1
4.497256,271,291,0
6.404121,8,120,0
13.356595,25,100,0
11.854602,1496,204,1
13.528445,0,1,1
6.573256,19,48,0
15.607887,1141,588,1
3.26987,1,12,0
6.711083,1,6,0
15.202422,49,101,1
15.607887,91,144,1
6.433524,1,37,0
15.607887,0,0,1
9.223474,162,175,0
7.190777,298,252,1
15.607887,764,116,1
15.607887,481,141,1
10.691563,156,118,0
4.36393,4,12,0
3.325897,43,47,0
8.246545,315,264,0
3.437728,4,48,0
5.570828,96,97,0
11.647074,0,0,1
6.117377,18,43,0
5.075972,10,34,0
5.074951,30,237,0
14.509275,788,408,1
6.280367,12,168,0
11.433498,1818,256,1
9.81031,9,18,0
12.409216,2028,299,1
13.998448,18,4,1
7.862324,246,291,0
12.915209,14,27,0
6.715128,1,16,0
15.607887,84,58,1
6.502598,3,13,0
6.521469,6,8,0
6.040763,53,69,0
15.607887,4492,387,1
15.607887,688,134,1
8.583238,1632,60,1
5.201837,2,6,0
5.39442,337,355,0
9.81031,2,18,0
4.589487,581,225,0
9.068296,124,115,1
15.607887,0,0,1
6.902212,48,67,0
13.258421,70,23,1
5.352345,118,140,0
6.278303,191,83,0
15.607887,390,98,1
15.607887,363,19,1
3.411932,23,31,0
5.562442,216,299,0
5.916156,0,7,0
9.387297,221,223,1
6.41597,135,88,0
10.020638,1446,148,1
6.027692,0,0,0
3.325897,5,12,0
7.341973,8,24,0
6.56561,341,201,0
5.325196,63,54,0
10.907326,3883,195,1
6.482153,51,10,0
9.223474,77,138,1
10.987828,619,32,1
6.580996,1,10,0
9.703889,12520,406,1
6.693367,11,35,0
9.527954,47731,1013,1
12.142151,237,191,0
5.959504,70,81,0
10.649598,82,23,0
4.117835,0,0,1
15.607887,14217,463,1
14.634693,64,22,1
10.221101,2690,351,1
15.202422,788,78,1
8.735241,2328,301,1
12.11138,232,78,1
10.428916,0,0,1
9.889632,26790,769,1
10.174165,85,28,0
6.050601,18,32,0
15.607887,2751,300,1
13.201293,538,55,1
10.876084,174,133,0
3.889196,79,110,0
6.372843,68,62,0
5.325196,1,70,0
5.207947,0,0,0
8.645643,3707,621,1
6.404121,0,0,0
7.090755,4,85,0
6.41597,68,75,0
15.202422,55,112,1
6.417649,39,45,0
15.607887,133,62,0
15.607887,0,0,0
15.607887,75,123,1
4.898408,4,46,0
5.771071,2,8,0
5.123297,32,46,0
6.649538,7,5,0
6.521469,23,23,0
9.387297,288,179,0
5.965064,10,13,0
6.121098,669,20,1
3.325897,42,66,0
15.202422,49,101,1
12.389011,0,0,1
15.607887,293,15,1
14.691596,236,176,1
12.446112,1817,292,1
15.607887,438,34,1
15.607887,1969,285,1
7.342095,7,7,0
15.607887,129,127,1
4.739052,88,275,0
8.673003,2814,279,1
6.463089,2,12,0
15.607887,261,150,1
15.202422,208,83,1
6.898965,3,3,0
4.273563,9486,626,1
5.320773,2,7,0
7.465203,3,8,0
5.20194,3,6,0
15.607887,1709,797,1
6.974394,7,19,0
4.677147,15,38,0
15.607887,436,348,1
7.273497,129,127,1
9.764342,22039,683,1
7.004552,7,8,0
10.617455,1857,51,1
8.913325,47596,989,1
7.036005,12,17,1
9.470528,1,6,0
7.730755,10,18,0
3.325897,19,47,0
15.607887,0,0,1
14.574351,16,48,1
12.472393,3434,26,1
5.442287,0,0,0
15.607887,147,172,1
15.607887,306,183,1
7.368664,67,4,0
5.528894,6,9,0
15.607887,6705,182,1
6.257074,154,19,0
11.207284,0,0,1
11.23213,3510,215,1
9.387297,2129,221,1
15.607887,600,157,1
7.820299,111934,964,1
6.015757,0,97,0
6.64232,29,42,0
7.566957,186,17,1
9.253517,1020,258,1
7.291441,35,68,1
8.888495,176,162,1
5.385732,0,0,0
11.410685,623,185,1
9.387297,2129,221,1
5.63214,0,12,0
10.265553,8843,566,1
7.618851,2,12,0
15.607887,607,137,1
7.27214,49,71,0
12.409216,1434,102,1
8.132546,57,135,0
5.424521,26835,1131,1
9.223474,77,138,1
6.939086,61,13,0
3.325897,4,22,0
5.385803,18,17,0
14.568556,1323,191,1
7.948447,83,80,0
7.881233,837,148,1
9.868094,62,40,0
6.864321,292,89,0
6.204608,13,17,0
7.885623,6,12,0
6.232071,9,25,0
6.323053,6,15,1
6.668639,1,15,0
10.475034,665,102,1
6.765357,135,194,1
15.607887,597,225,1
15.607887,80,97,1
4.927979,5,9,0
15.607887,149,247,1
15.607887,1344,190,1
9.191155,5,11,0
14.221593,633,158,1
15.607887,1397,229,1
15.202422,148,121,1
6.323053,5,13,0
6.873581,98,83,0
11.52191,14,9,0
5.123297,23,38,0
6.331724,4,15,0
6.912055,28,10,0
7.389811,281,58,0
11.103846,26,6,1
6.511587,0,2,0
10.982914,10,26,0
8.673003,2814,279,1
15.607887,862,119,1
6.668639,18,39,0
6.625369,18,21,1
15.607887,185,76,1
15.607887,391,85,1
15.607887,300,88,1
6.849188,7362,890,1
15.607887,2566,719,1
6.939086,4,10,0
10.475034,665,102,1
15.607887,214,36,1
8.84458,0,0,1
5.325196,37,53,0
3.325897,6,17,0
4.610138,11,506,0
15.607887,389,22,1
9.703889,12520,406,1
6.04817,0,9,0
15.202422,0,0,1
6.295327,1,16,0
10.824571,4563,432,1
9.387297,2129,221,1
6.64447,56,84,0
15.607887,236,176,1
6.295327,120,74,0
5.385803,24,50,0
15.607887,75,123,1
15.607887,263,131,1
10.302097,692,902,1
4.660346,70,36,0
9.333889,3936,532,1
8.943901,3,10,0
7.095171,3,10,0
6.91918,30,17,1
8.228462,1354,565,1
14.691596,7,1,1
9.658547,8,41,0
5.59127,11,19,0
6.451343,2,6,0
15.607887,0,0,0
4.937078,2,35,0
11.086099,44,111,1
7.768646,24,3,0
5.723444,1,1,0
5.050433,0,1,0
12.539834,25,42,0
6.495071,3816,629,1
6.858224,8,12,0
12.11138,339,113,1
7.180531,7,9,0
9.899117,0,0,1
4.149476,6945,708,1
11.513542,1593,21,1
5.660504,5,115,0
10.152566,2406,803,1
8.378285,201,107,1
6.340035,0,0,0
10.274024,5147,352,1
15.607887,2814,279,1
13.256512,34,9,1
9.387297,2129,221,1
5.181048,3,14,0
8.134808,14,234,1
6.534123,346,134,0
5.868343,0,31,0
5.784772,35,40,0
15.607887,196,12,1
11.086099,44,111,1
15.607887,0,0,1
5.378866,3,15,0
12.275682,0,0,1
7.217152,167,185,0
5.317412,26,32,0
6.235422,66,333,0
7.031986,85,52,0
15.607887,1723,237,1
6.7117,96,95,0
15.607887,813,513,1
5.321436,1,29,0
5.887907,5,12,0
15.607887,26835,1131,1
9.242276,30,54,0
7.914655,4,17,0
15.607887,356,153,1
15.202422,10,8,1
12.31205,0,0,1
15.607887,4492,387,1
10.163306,1364,41,1
15.607887,2814,279,1
7.523971,23,28,0
8.455278,65,30,1
9.223474,77,138,1
9.976675,7157,399,1
6.590807,6,7,0
4.925771,5,14,0
6.404121,2,50,0
15.607887,4492,387,1
9.544102,12443,220,1
15.607887,3513,608,1
9.641739,14494,1193,1
8.121554,4492,387,1
5.142307,1,8,0
8.556841,4,9,0
6.032531,13,32,0
10.221101,2690,351,1
8.964097,8,37,0
7.498106,4,33,0
15.607887,576,62,1
8.430868,3,22,0
6.410018,0,3,0
5.39442,337,355,0
6.043145,3,50,0
5.777512,26,6,0
6.773252,88,87,0
15.607887,1141,588,1
6.37685,24,27,0
15.607887,688,134,1
15.607887,4347,180,1
6.689133,5,22,0
15.607887,0,0,1
9.81031,8918,398,1
7.064888,10,11,0
6.993155,21,65,0
5.272646,29,29,0
15.607887,0,0,1
6.310298,94,48,0
15.607887,5476,898,1
5.807266,90,29,0
10.342609,0,442,1
6.867393,591,126,1
11.621153,391,85,1
3.794515,2,4,0
7.88676,6154,201,1
7.19561,280,38,1
15.607887,749,150,1
6.739739,612,584,1
15.607887,291,88,1
13.356595,80,66,1
7.909177,0,0,0
15.607887,391,85,1
9.46585,224,100,1
6.255916,3,12,0
15.607887,0,0,1
6.391055,53,48,0
15.607887,1897,224,1
13.356595,58,27,1
10.968315,14259,166,1
15.607887,474160,1635,1
4.481762,11,14,0
11.012766,442,108,1
10.673412,61,66,0
12.49437,0,0,0
8.256245,13,18,0
3.325897,70,75,0
10.302097,663,886,0
15.607887,474160,1635,1
7.222564,140,143,0
15.607887,0,0,1
8.041904,896,676,1
6.067692,20,88,0
5.735347,4,15,0
8.188802,22,8,0
5.372638,17,13,0
7.843591,62,75,0
6.36296,21,13,0
15.607887,47090,442,1
15.607887,138501,768,1
15.607887,1141,588,1
5.046705,0,2,0
15.202422,94,43,1
6.712981,419,379,0
15.953951,1081,672,1
6.864321,5631,376,1
11.835126,0,0,1
15.607887,389,22,1
8.315813,5,9,0
6.571336,311,169,1
13.661977,131,30,1
5.471948,23,53,0
15.607887,193,113,1
7.274191,5,9,0
15.607887,0,0,1
8.087473,37,67,0
9.264808,408,287,1
6.94603,106,55,0
9.845835,15,22,0
7.028224,4,11,0
15.607887,1382,110,1
11.996969,0,0,1
6.499127,6,22,0
15.607887,165080,1419,1
10.982914,0,0,1
15.607887,1414,169,1
15.607887,4492,387,1
7.261814,4,5,0
5.978614,11,71,0
15.607887,140441,1039,1
10.302097,667,894,1
6.079597,47,72,0
5.923344,113,222,0
15.202422,170,767,1
6.36296,2,29,0
5.624508,7,10,0
6.588833,46,67,0
13.998448,21,28,1
5.135198,7,6,0
11.564835,507,74,1
5.997122,26,16,0
7.027993,66,28,1
6.027692,52,64,0
6.204608,63,69,1
12.472393,0,0,1
8.823395,494,35,1
8.694229,74,24,1
15.607887,4294,151,1
6.346691,85,121,0
9.992935,558,41,1
15.963495,206,173,1
15.607887,392,316,1
9.373476,0,10,0
10.511073,0,0,1
15.202422,0,0,1
15.607887,113,116,1
14.91474,248,139,1
5.325196,141,123,0
5.31214,20,76,0
10.564462,626,323,1
15.607887,474160,1635,1
8.645643,63,156,0
8.105518,182,61,1
3.325897,2,10,0
10.767645,300,174,1
9.214296,3245,193,0
15.607887,2566,719,1
15.607887,60,81,1
15.607887,337,106,1
7.077688,9486,626,1
5.446931,6,13,0
8.673003,2814,279,1
9.214296,98,57,0
5.778051,13,31,0
7.211788,19,10,0
15.920982,27,41,1
6.37685,62,98,0
6.280706,190,311,0
15.607887,474160,1635,1
5.312333,0,8,0
15.607887,0,0,1
5.741923,3,6,0
9.148427,219,200,1
15.607887,86,166,1
6.518073,1,2,0
9.387297,453,286,1
6.024487,68,23,1
6.111748,2,21,0
5.321436,0,0,0
6.170417,359,259,0
6.864321,492,94,1
15.607887,111934,964,1
15.607887,0,0,1
7.54183,8,6,0
11.996969,0,0,1
8.28532,23,30,0
11.582536,24,33,0
5.744472,12,28,0
6.103345,0,3,0
6.935642,723,304,0
15.607887,6254,129,1
8.598477,54,63,0
8.151835,67,20,0
5.639349,16,31,0
8.940929,26,49,0
3.325897,46,50,0
6.144865,96,89,0
4.677147,585,46,1
15.607887,389,22,1
7.532837,23,21,0
7.911706,39,66,0
5.366345,6,43,0
6.176668,32,62,0
7.966054,2,15,0
10.475034,665,102,1
14.103809,389,22,1
8.869143,111,39,1
5.904834,1,6,0
15.607887,2589,77,1
6.625369,7,25,0
15.607887,0,0,1
15.607887,2489,284,1
7.441616,2,8,0
6.571336,311,169,1
10.020638,1446,148,1
15.607887,249,111,1
11.303821,1897,224,1
9.976675,0,0,1
5.321436,0,33,0
15.607887,2589,77,1
8.239296,4,3,0
6.320481,203,30,0
6.236197,1,6,0
12.024368,385,125,1
6.54139,34,10,0
7.608687,177,103,1
5.207205,22,35,0
5.554039,12,277,0
7.031986,72,48,0
15.607887,96,50,1
5.635298,291,349,0
4.276327,1298,104,0
15.607887,1788,356,1
14.103809,2,23,0
3.305822,4,1,0
6.417468,22,99,1
7.385826,143,137,0
12.612155,10310,284,1
9.118681,70953,1348,1
8.381664,9,28,0
15.202422,12,27,1
6.793205,33,63,1
10.978025,760,272,1
7.06839,6,12,0
6.621202,10,138,0
9.376421,0,0,1
6.679941,54,93,0
11.647074,88,105,0
6.625369,1,11,0
13.998448,157,69,1
6.404121,0,0,0
11.957229,2,2,0
6.819977,0,0,0
15.607887,330,15,1
7.155628,3,16,0
4.679997,144,62,1
4.995477,3,25,0
5.067271,1,16,0
6.14293,0,0,1
13.736085,4,8,0
15.607887,1033,57,1
5.729295,0,2,0
7.588844,4,12,0
6.465747,107,79,0
15.607887,1039,106,1
6.764223,40,102,0
7.208683,16,48,1
13.356595,240,94,1
15.607887,688,134,1
15.607887,300,174,1
10.256029,122,87,1
15.607887,1385,226,1
6.466869,35,79,0
15.202422,116,211,1
15.607887,2814,279,1
7.09962,54,63,0
8.625953,4147,42,1
15.607887,0,0,1
13.209991,0,0,1
8.151835,0,54,0
10.376779,407,178,1
15.202422,116,211,1
6.831498,0,5,0
13.733666,61,48,1
9.666401,64,112,0
9.407739,634,142,1
7.768646,88,101,0
5.94223,19,18,0
9.233714,3,9,0
12.34979,411,255,1
11.497013,202,39,1
6.387337,37,41,0
5.115148,26,29,0
3.325897,4,45,0
15.607887,358,158,1
11.310601,310,65,1
15.607887,944,123,1
7.808981,2,2,0
11.896119,0,0,1
15.607887,135,194,1
15.607887,164,103,1
5.325196,0,64,0
9.049689,881,131,1
4.792434,4,10,0
15.607887,41,66,1
8.888495,303,187,1
15.607887,4514,110,1
3.325897,14,16,0
9.65205,11,21,0
15.607887,2424,305,1
7.064888,1,5,0
15.607887,2424,305,1
15.607887,1075,206,1
3.777443,0,0,1
15.607887,0,0,1
15.607887,262,95,1
15.607887,553,157,1
2.771957,0,0,1
15.607887,6303,463,1
10.916539,1821,355,1
6.515492,10,21,0
5.89827,0,0,0
6.26173,21,36,0
6.739739,23,111,0
5.344281,5,13,0
6.449918,119,131,1
15.607887,651,196,1
15.607887,6945,708,1
15.607887,77534,1672,1
11.793674,391,85,1
15.202422,1345,460,1
10.041452,11,22,0
9.75493,284,143,1
15.202422,528,28,1
15.607887,839,444,1
15.607887,96,50,1
9.889216,0,11,0
6.9894,20,21,0
5.52606,8,9,0
5.481261,206,227,0
5.32603,6,22,0
10.072523,48,33,0
4.335054,13,20,0
5.334911,2,6,0
15.607887,0,0,1
11.244788,1487,344,1
12.024368,2192,212,1
9.955651,1690,646,1
3.325897,4,45,0
9.46585,224,100,1
6.151685,0,0,0
5.548514,106,113,0
5.301125,5,26,0
8.566797,73,78,0
15.607887,128,94,1
5.566973,2,3,0
10.096477,335,211,1
11.647074,2405,239,1
6.625369,1,4,0
6.625369,9,7,0
15.607887,10566,618,1
3.325897,42,66,0
4.896461,9,19,0
9.73859,0,0,1
15.607887,3153,328,1
7.145937,476,111,0
6.470625,12,38,0
6.781247,222,227,0
6.989001,17,129,0
14.103809,389,22,1
5.166163,31,58,0
11.303821,1897,224,1
6.027692,491,71,0
15.295551,191,142,1
9.699804,0,0,1
11.265578,2405,239,1
2.548539,74,113,0
8.735241,2328,301,1
6.571336,70,94,0
15.607887,1593,21,1
3.325897,14,33,0
5.923344,1,26,0
15.607887,0,0,1
15.202422,116,211,1
7.212409,6,13,0
6.192203,203,191,0
6.492229,4,109,0
4.850152,5,10,0
14.269125,47,53,1
10.096477,335,211,1
5.755288,0,0,0
5.431876,4053,567,1
10.045284,1097,55,1
5.807266,3,24,0
15.607887,0,0,1
6.509332,240,199,0
9.595395,0,0,1
14.103809,389,22,1
8.347872,356,153,1
6.101252,5,17,0
6.050601,5,32,0
6.864321,29,41,0
5.791268,11,26,0
11.124885,2119,308,1
15.607887,16,48,1
9.931753,205,107,1
12.914907,575,297,1
15.607887,481,113,1
5.325196,191,223,0
10.514137,13,23,0
15.607887,1709,797,1
15.607887,214,36,1
9.612156,1048,282,1
10.992766,207,206,0
15.607887,249,111,1
10.358233,598,255,1
6.070592,0,0,1
12.867047,1186,92,1
11.177071,0,0,1
7.622968,62,85,0
6.122031,33,74,0
9.240504,1090,227,1
8.694401,58,137,0
15.607887,86,17,1
6.309037,55,1,0
8.735241,2328,301,1
1.823597,2,19,0
10.710048,390,98,1
13.082158,502,59,1
4.15007,0,0,1
5.744472,43,62,0
4.921348,4,11,0
5.69419,10,15,0
5.375979,641,400,0
5.795753,12,11,0
3.325897,23,47,0
8.055375,6,51,0
15.607887,7595,46,1
9.253517,1020,258,1
6.717547,11,24,0
8.830982,13,36,0
5.978614,46,9,0
15.607887,474160,1635,1
9.169334,219,200,1
11.957229,0,0,1
11.621153,391,85,1
15.607887,4492,387,1
10.816237,245,81,1
10.854297,324,8,1
5.570828,0,0,0
3.325897,36,60,0
15.607887,1033,57,1
12.532015,839,444,1
6.156025,6,25,0
15.607887,0,0,1
15.607887,280,38,1
15.607887,80,97,1
5.325196,3,6,0
6.408539,9,5,0
14.823453,343,191,1
15.607887,301,405,1
6.041501,2218,201,0
11.366507,915,207,1
2.273507,25,27,0
8.503743,3,11,0
11.381053,0,0,0
5.528575,0,12,0
6.295327,15,16,0
5.055795,40,100,0
15.607887,4492,387,1
9.366952,136,125,1
10.775573,4,8,0
5.61034,9,12,0
8.845157,3,62,1
7.960817,7,45,0
7.718618,5,8,0
11.870217,4,10,0
14.262861,88,95,1
12.534652,104,80,0
8.538735,436,348,1
6.747315,18,40,0
15.607887,492,94,1
15.607887,796,124,1
11.716066,2827,258,1
7.850622,1,15,0
6.993155,0,24,0
15.607887,68,23,1
12.690115,4,4,0
5.48597,6,170,0
5.98515,9,17,0
7.931322,3,13,0
15.607887,2345,118,1
6.25133,7,8,0
5.461101,27,23,0
6.573256,14,16,0
7.852103,4,10,0
7.316196,0,0,0
3.325897,2,5,0
6.235422,2083,193,1
15.607887,22,20,0
15.607887,1709,797,1
6.239919,2,7,0
15.607887,140441,1039,1
5.176392,1,9,0
6.08695,88,177,0
15.202422,30773,693,1
9.75493,142,166,1
14.91474,147,77,1
6.055144,14,5,0
6.340035,30,48,0
6.868043,74,233,0
5.264797,64,88,0
5.68333,3,17,0
7.598687,8,32,0
11.075288,3893,226,1
15.607887,2649,583,1
12.867047,270,30,1
5.123297,4,12,0
6.99693,50,31,0
6.628256,1,7,0
14.509275,88,31,1
6.902212,7,12,0
5.420627,3,9,0
5.724502,78,70,0
2.529323,2,16,0
15.607887,23,19,1
5.145983,0,0,0
15.202422,19464,252,1
7.683563,2,7,0
4.36393,66,100,0
15.607887,448,316,1
11.342659,1310,269,1
7.553364,30525,1102,1
9.764342,22039,683,1
6.573256,1,6,0
5.558675,51,60,0
15.607887,169,167,1
15.607887,1121,264,1
6.026269,70,7,0
8.538439,108,14,1
15.607887,0,0,1
6.426525,1,10,0
5.326081,8,11,0
7.864184,0,0,0
10.631152,0,0,1
5.887907,143,202,0
7.078521,54,21,1
7.108613,82,12,0
12.637472,5,50,1
13.02759,688,134,1
6.64232,1,5,0
11.835126,559,307,1
5.321436,0,33,0
5.887907,281,114,0
6.286757,0,0,0
7.024025,91,80,0
6.781247,2,6,0
15.607887,0,0,1
15.607887,6169,72,1
16.076698,241,158,1
6.281683,33,44,0
6.071075,29,45,0
7.608687,14,14,0
6.908064,6,14,0
5.993309,39,46,0
15.607887,149,247,1
5.833203,7,20,0
15.607887,474160,1635,1
15.607887,26835,1131,1
15.607887,8323,558,1
6.277801,48,5,0
5.308727,0,0,0
11.957229,1203,25,1
9.669032,51,63,0
6.791571,5,28,0
5.759458,2,5,0
15.607887,61549,792,1
10.916539,1821,355,1
6.177688,4,10,0
12.024368,9,25,0
5.316446,0,23,0
3.215148,6,24,0
3.456374,10,27,0
5.39442,337,355,0
11.996969,0,0,1
7.332062,2,11,0
8.888495,3,20,0
8.645643,41,55,0
10.227989,0,0,1
6.531979,77,66,0
15.607887,1753,299,1
15.607887,607,137,1
9.321713,356,153,1
7.579155,21,36,0
7.341973,0,12,0
6.084735,15,29,0
15.607887,665,194,1
9.182247,4,19,0
4.913221,3,5,0
11.676062,41,66,1
4.36393,12,13,0
6.75756,14,14,0
7.19561,280,38,1
14.91474,695,326,1
5.814102,36,51,0
15.607887,471,232,1
15.607887,336,128,1
9.097629,0,0,0
8.845157,3,62,1
6.689133,4,11,0
15.607887,58,24,1
6.666403,10,46,0
5.325196,37,53,0
5.900231,0,0,0
3.456374,2,11,0
8.207267,770,85,1
5.308727,79,91,0
